Subspace,Breakdown,Ce,Insight_type,Imp,Sig,Score
"{'Year': '*', 'Brand': '*', 'Category': 'Subcompact'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('prev', 'Year')]",Shape,0.1903254792222963,[0.6239473],[0.11875307]
"{'Year': '*', 'Brand': 'Hyundai', 'Category': '*'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('rank', 'Year')]",Point,0.10161470552922557,1.0,0.10161470552922557
"{'Year': '*', 'Brand': 'Hyundai', 'Category': '*'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('%', 'Year')]",Point,0.10161470552922557,1.0,0.10161470552922557
"{'Year': '*', 'Brand': 'Hyundai', 'Category': '*'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('prev', 'Year')]",Point,0.10161470552922557,1.0,0.10161470552922557
"{'Year': '*', 'Brand': 'GMC', 'Category': '*'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('rank', 'Year')]",Point,0.07709364500162579,1.0,0.07709364500162579
"{'Year': '*', 'Brand': 'GMC', 'Category': '*'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('%', 'Year')]",Point,0.07709364500162579,1.0,0.07709364500162579
"{'Year': '*', 'Brand': 'GMC', 'Category': '*'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('prev', 'Year')]",Point,0.07709364500162579,1.0,0.07709364500162579
"{'Year': '2008', 'Brand': '*', 'Category': '*'}",Category,"[('SUM', 'Sales'), ('prev', 'Year'), ('%', 'Year')]",Shape,0.2039496540607491,[0.33662739],[0.06865504]
"{'Year': '*', 'Brand': 'BMW', 'Category': '*'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('rank', 'Year')]",Point,0.055697879842538246,1.0,0.055697879842538246
"{'Year': '*', 'Brand': 'BMW', 'Category': '*'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('prev', 'Year')]",Point,0.055697879842538246,1.0,0.055697879842538246
"{'Year': '*', 'Brand': 'BMW', 'Category': '*'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('%', 'Year')]",Point,0.055697879842538246,1.0,0.055697879842538246
"{'Year': '*', 'Brand': '*', 'Category': 'Pickup'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('prev', 'Year')]",Point,0.05252874676896498,1.0,0.05252874676896498
"{'Year': '*', 'Brand': '*', 'Category': 'Pickup'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('rank', 'Year')]",Point,0.05252874676896498,1.0,0.05252874676896498
"{'Year': '*', 'Brand': '*', 'Category': 'Pickup'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('%', 'Year')]",Point,0.05252874676896498,1.0,0.05252874676896498
"{'Year': '2009', 'Brand': '*', 'Category': '*'}",Category,"[('SUM', 'Sales'), ('prev', 'Year'), ('%', 'Year')]",Shape,0.1726621684893299,[0.29288766],[0.05057062]
"{'Year': '*', 'Brand': 'Mazda', 'Category': '*'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('prev', 'Year')]",Point,0.046436218100656845,1.0,0.046436218100656845
"{'Year': '*', 'Brand': 'Mazda', 'Category': '*'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('rank', 'Year')]",Point,0.046436218100656845,1.0,0.046436218100656845
"{'Year': '*', 'Brand': 'Mazda', 'Category': '*'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('%', 'Year')]",Point,0.046436218100656845,1.0,0.046436218100656845
"{'Year': '*', 'Brand': '*', 'Category': 'Compact'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('%', 'Year')]",Shape,0.1241336465197515,[0.37008325],[0.04593978]
